item_id,popular_destination,city,state,latitude,longitude,synthetic_review,google_rating_norm,popularity_score_norm,estimated_visits_norm,sentiment_score_norm,experience_score_norm,price_fare_norm,place_category_Beach,place_category_Religious,place_category_Urban,place_category_Wildlife,interest_Adventure & Outdoor,interest_Adventure & Outdoor Activities,"interest_Adventure & Outdoor Activities, Natural Landscapes & Wildlife","interest_Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Adventure & Outdoor Activities,Sightseeing & Exploration","interest_Arts, Science & Literature Attractions","interest_Arts, Science & Literature Attractions, Cultural & Heritage Sites","interest_Arts, Science & Literature Attractions, Sightseeing & Exploration","interest_Culinary & Food Experiences, Shopping & Markets",interest_Cultural & Heritage,interest_Cultural & Heritage Sites,"interest_Cultural & Heritage Sites, Arts, Science & Literature Attractions","interest_Cultural & Heritage Sites, Natural Landscapes & Wildlife","interest_Cultural & Heritage Sites, Religious & Spiritual Pilgrimages","interest_Cultural & Heritage Sites, Shopping & Markets","interest_Cultural & Heritage Sites, Sightseeing & Exploration",interest_Natural Landscapes & Wildlife,"interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities","interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife, Beach","interest_Natural Landscapes & Wildlife, Religious & Spiritual Pilgrimages","interest_Natural Landscapes & Wildlife, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife,Adventure & Outdoor Activities,  Sightseeing & Exploration",interest_Religious & Spiritual Pilgrimages,"interest_Religious & Spiritual Pilgrimages, Cultural & Heritage Sites","interest_Religious & Spiritual Pilgrimages, Natural Landscapes & Wildlife","interest_Religious & Spiritual Pilgrimages, Sightseeing & Exploration",interest_Shopping & Markets,"interest_Shopping & Markets, Arts, Science & Literature Attractions",interest_Sightseeing & Exploration,"interest_Sightseeing & Exploration, Cultural & Heritage Sites","interest_Sightseeing & Exploration, Natural Landscapes & Wildlife",interest_Sports & Recreation,crowd_level_High,crowd_level_Low,crowd_level_Medium,best_season_to_visit_November to April,best_season_to_visit_October to March,state_Andaman and Nicobar Islands,state_Andhra Pradesh,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Daman and Diu,state_Delhi,state_Goa,state_Gujarat,state_Gujrat,state_Haryana,state_Himachal Pradesh,state_Jammu and Kashmir,state_Jharkhand,state_Karanataka,state_Karnataka,state_Kerala,state_Ladakh,state_Madhya Pradesh,state_Maharahtra,state_Maharashtra,state_Maharastra,state_Meghalaya,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Rajasthan,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal
601,Paragliding in Kullu hills,Kullu,Himachal Pradesh,31.959205,77.1089377,Paragliding in Kullu hills is a highly recommended urban destination with an excellent overall experience.,0.9347826086956522,0.11746346577119243,0.009840612891863334,0.3505617973937633,0.13283153481203422,0.2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
602,Lama Dugh Hike,Kullu,Himachal Pradesh,32.2489026,77.1750129,Lama Dugh Hike is a highly recommended urban destination with an excellent overall experience.,0.9347826086956522,0.11745513973292113,0.009747050017611834,0.3505617973937633,0.132829812716673,0.096,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
603,Ellora Caves,Aurangabad,Maharashtra,20.0267844,75.1770869,Ellora Caves is a highly recommended urban destination with an excellent overall experience.,0.9347826086956522,0.11741693789963178,0.009317761535752025,0.3505617973937633,0.13282191140668106,0.0024000000000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
604,Hot springs at Manikaran,Kullu,Himachal Pradesh,32.0267951,77.3511063,Hot springs at Manikaran is a highly recommended urban destination with an excellent overall experience.,0.9347826086956522,0.11783030098816741,0.013962883057414584,0.33438202209832085,0.13234661696578137,0.0024000000000000002,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
605,Shopping at Kalanikethan,Vijayawada,Andhra Pradesh,15.9128998,79.7399875,Shopping at Kalanikethan  is a highly recommended urban destination with an excellent overall experience.,0.9130434782608695,0.1252350879719599,0.12764177527298345,0.3505617973937633,0.13210232149921936,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
606,Shah market,Agra,Uttar Pradesh,27.2044073,78.0053732,Shah market is a highly recommended urban destination with an excellent overall experience.,0.9130434782608695,0.12522774149684285,0.12755921979570273,0.3505617973937633,0.1321008019895675,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
607,Shopping at Lal Bazaar,Gangtok,Sikkim,27.3516407,88.3239309,Shopping at Lal Bazaar is a highly recommended urban destination with an excellent overall experience.,0.9130434782608695,0.12522676197887764,0.12754821239873196,0.3505617973937633,0.13210059940385813,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
608,Dilwara Temples,Mount Abu,Rajasthan,24.6094,72.723,Dilwara Temples is a highly recommended religious destination with an excellent overall experience.,0.9130434782608695,0.12522676197887764,0.12754821239873196,0.3505617973937633,0.13210059940385813,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
609,Chatushrungi Devi Temple,Pune,Maharashtra,18.5393061,73.8290409,Chatushrungi Devi Temple is a highly recommended religious destination with an excellent overall experience.,0.9130434782608695,0.125193947584775,0.12717946460021134,0.3505617973937633,0.13209381233863413,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
610,Uttar Chidambaram Nataraj mandir,Satara,Maharashtra,17.6852,74.0254,Uttar Chidambaram Nataraj mandir is a highly recommended religious destination with an excellent overall experience.,0.9130434782608695,0.12519100898569036,0.12714644240929907,0.3505617973937633,0.13209320458150597,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
611,Vivekananda Rock Memorial,Kanyakumari,Tamil Nadu,9.2881136,79.3480474,Vivekananda Rock Memorial is a highly recommended urban destination with an excellent overall experience.,0.9130434782608695,0.1251905192267078,0.12714093871081367,0.3505617973937633,0.13209310326528498,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
612,Agrasen ki Baoli,Delhi,Delhi,28.626062,77.2250369,Agrasen ki Baoli is a popular urban place offering a pleasant and enjoyable visit.,0.8260869565217392,0.11332496196923439,0.1156767347657626,0.6910112352278752,0.13209239377134266,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
613,Pothamedu View Point,Munnar,Kerala,9.4927482,76.3177759,Pothamedu View Point is a popular urban place offering a pleasant and enjoyable visit.,0.8260869565217392,0.11332104385218456,0.11563270517787955,0.6910112352278752,0.13209158338177251,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
614,St.Xavier Church,Kanyakumari,Tamil Nadu,8.125627,77.277938,St.Xavier Church is a popular religious place offering a pleasant and enjoyable visit.,0.8260869565217392,0.1133200642890303,0.11562169778090878,0.6910112352278752,0.13209138079606314,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
615,Mattupetty Dam,Munnar,Kerala,10.1453912,77.0366346,Mattupetty Dam is a popular urban place offering a pleasant and enjoyable visit.,0.8260869565217392,0.1133195745300477,0.1156161940824234,0.6910112352278752,0.13209127947984217,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
616,Shopping at Sarojini Nagar,Delhi,Delhi,28.5740324,77.1990669,Shopping at Sarojini Nagar is a popular urban place offering a pleasant and enjoyable visit.,0.8260869565217392,0.11331859501208252,0.11560518668545264,0.6910112352278752,0.13209107689413277,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
617,Puran Das Road,Varanasi,Uttar Pradesh,25.3176452,82.9739144,Puran Das Road is a highly recommended urban destination with an excellent overall experience.,0.9130434782608695,0.12518023410731702,0.12702536104262066,0.3505617973937633,0.13209097599850494,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
